date,sentiment,body
2024-08-27,0.098,"Steve Hilton, a former news host and policy adviser to British Prime Minister David Cameron, is reportedly contemplating a bid to become California's next governor in 2026, according to sources close ..."
2024-08-27,0.0902,"(CNN) -- Mark Zuckerberg is handing Republicans political victories ahead of the 2024 presidential election, acquiescing to years of GOP grievances over his company's policies.

In recent days, the ..."
2024-08-27,0.2471,"(CNN) -- Special counsel Jack Smith provided the latest twist in the 2020 election subversion case against former President Donald Trump, filing a retooled indictment Tuesday that he hopes comports ..."
2024-08-27,-0.0118,"CNN Anchor and Chief Political Correspondent Dana Bash will conduct the interview with Harris and Walz in Georgia, according to a press release from the network. Georgia, home to CNN headquarters, is ..."
2024-08-27,0.0667,"Harris' lead remains four points, but fails to grow after the Democratic National Convention (DNC).

Vice President Kamala Harris ties her record-high lead over Donald Trump, but fails to gain ground ..."
2024-08-27,0.2314,"Georgia Secretary of State Brad Raffensperger holds a press conference on the status of ballot counting in Atlanta on Nov. 6, 2020. (Jessica McGowan/Getty Images)

Democrats are suing the Georgia ..."
2024-08-27,0.2784,"DONALD Trump has been recharged with four criminal counts in his election interference case in Washington DC.

The new superseding indictment was filed on Tuesday due to the July Supreme Court ruling ..."
2024-08-27,0.2784,"DONALD Trump has been recharged with four criminal counts in his election interference case in Washington DC.

The new superseding indictment was filed on Tuesday due to the July Supreme Court ruling ..."
2024-08-27,0.3647,"DONALD Trump has been recharged with four criminal counts in his election interference case in Washington DC.

The new superseding indictment was filed on Tuesday due to the July Supreme Court ruling ..."
2024-08-27,0.0667,"Mark Zuckerberg is handing Republicans political victories ahead of the 2024 presidential election, acquiescing to years of GOP grievances over his company's policies.

In recent days, the Meta chief ..."
2024-08-27,-0.1294,"Earlier on Tuesday, as Mia covered, Special Counsel Jack Smith filed a new indictment against former and potentially future President Donald Trump in the January 6 case. With considerable righteous ..."
2024-08-27,0.2314,"""Race and gender"" are key criteria in Vice President Kamala Harris's selection of a media personality to host her first sit down interview since joining the presidential race, a report Monday in ..."
2024-08-27,-0.0431,"'All of these Scams will fail, just as Deranged Jack's Hoax in Florida has been fully dismissed, and we will win the Most Important Election in the History of our Country on November 5th,' declares ..."
2024-08-27,0.0118,"Kennedy's name will likely stay on the ballot in Wisconsin, Michigan, Nevada and North Carolina.

The Wisconsin Elections Commission on Tuesday voted to keep Robert F. Kennedy Jr. on the state's ..."
2024-08-27,0.1059,"Special counsel Jack Smith and former President Donald Trump

CNN --

Special counsel Jack Smith provided the latest twist in the 2020 election subversion case against former President Donald Trump, ..."
2024-08-27,0.0667,"CNN --

Mark Zuckerberg is handing Republicans political victories ahead of the 2024 presidential election, acquiescing to years of GOP grievances over his company's policies.

In recent days, the ..."
2024-08-27,0.1059,"Special counsel Jack Smith and former President Donald Trump

Special counsel Jack Smith provided the latest twist in the 2020 election subversion case against former President Donald Trump, filing a ..."
2024-08-27,0.1373,"Colombo, August 25: Nominations have closed for the long awaited 2024 presidential election. 39 candidates are in the fray.It is widely acknowledged by the press and public that the chief presidential ..."
2024-08-27,0.098,"Steve Hilton, a former news host and policy adviser to British Prime Minister David Cameron, is reportedly contemplating a bid to become California's next governor in 2026, according to sources close ..."
2024-08-27,-0.2235,"Donald Trump responded to the refilings by ""Deranged Jack Smith"" today, in what looks like politically-driven lawfare to most people. He responded in four posts on Truth Social. Hopefully, this gives ..."
2024-08-27,0.0118,"Kennedy's name will likely stay on the ballot in Wisconsin, Michigan, Nevada and North Carolina.

The Wisconsin Elections Commission on Tuesday voted to keep Robert F. Kennedy Jr. on the state's ..."
2024-08-27,0.0118,"Kennedy's name will likely stay on the ballot in Wisconsin, Michigan, Nevada and North Carolina.

The Wisconsin Elections Commission on Tuesday voted to keep Robert F. Kennedy Jr. on the state's ..."
2024-08-27,0.0118,"Kennedy's name will likely stay on the ballot in Wisconsin, Michigan, Nevada and North Carolina.

The Wisconsin Elections Commission on Tuesday voted to keep Robert F. Kennedy Jr. on the state's ..."
2024-08-27,0.098,"Steve Hilton, a former news host and policy adviser to British Prime Minister David Cameron, is reportedly contemplating a bid to become California's next governor in 2026, according to sources close ..."
2024-08-27,0.0118,"Kennedy's name will likely stay on the ballot in Wisconsin, Michigan, Nevada and North Carolina.

The Wisconsin Elections Commission on Tuesday voted to keep Robert F. Kennedy Jr. on the state's ..."
2024-08-27,-0.2863,"Republican presidential nominee Donald Trump issued a full statement on special counsel Jack Smith's reissuing his Washington, D.C., indictment Tuesday:

""In an effort to resurrect a 'dead' Witch Hunt ..."
2024-08-27,-0.1608,"Matthew Chapman is a video game designer who attended Rensselaer Polytechnic Institute and lives in San Marcos, Texas. Before joining Raw Story, he wrote for Shareblue and AlterNet, specializing in ..."
2024-08-27,0.0118,"Kennedy's name will likely stay on the ballot in Wisconsin, Michigan, Nevada and North Carolina.

The Wisconsin Elections Commission on Tuesday voted to keep Robert F. Kennedy Jr. on the state's ..."
2024-08-27,-0.0196,"Vice President Kamala Harris and her running mate, Minnesota Gov. Tim Walz will sit down with CNN in an interview airing this week, their first joint interview since launching their campaign.

CNN ..."
2024-08-27,-0.0196,"Vice President Kamala Harris and her running mate, Minnesota Gov. Tim Walz will sit down with CNN in an interview airing this week, their first joint interview since launching their campaign.

CNN ..."
2024-08-27,0.0118,"Kennedy's name will likely stay on the ballot in Wisconsin, Michigan, Nevada and North Carolina.

The Wisconsin Elections Commission on Tuesday voted to keep Robert F. Kennedy Jr. on the state's ..."
2024-08-27,0.0118,"Kennedy's name will likely stay on the ballot in Wisconsin, Michigan, Nevada and North Carolina.

The Wisconsin Elections Commission on Tuesday voted to keep Robert F. Kennedy Jr. on the state's ..."
2024-08-27,0.0118,"Kennedy's name will likely stay on the ballot in Wisconsin, Michigan, Nevada and North Carolina.

The Wisconsin Elections Commission on Tuesday voted to keep Robert F. Kennedy Jr. on the state's ..."
2024-08-27,-0.1608,"Frances Haugen, who famously blew the whistle on Facebook and its susceptibility to manipulation, has renewed concerns over the social-networking company. This time, she's laser-focused on ..."
2024-08-15,0.2471,"The phishing campaign is part of a sweeping internet espionage operation, researchers say, and comes as US officials are closely monitoring computer networks to thwart any cyberattacks against the ..."
2024-08-15,0.3412,"As the 2024 presidential election approaches, the idea of the United States government establishing a strategic Bitcoin reserve is gaining momentum. This potential policy shift has been championed by ..."
2024-08-15,0.0118,"More than a dozen jurisdictions run by Democrats - including Washington D.C., and several adjacent Maryland municipalities - allow noncitizens to vote in some local elections. San Francisco not only ..."
